Time, Aggregate
2014-04-06 09:30:00,1087.62
2014-04-06 09:40:00,1120.47
2014-04-06 09:50:00,1196.79
2014-04-06 10:00:00,1180.37
2014-04-06 10:10:00,1177.75
2014-04-06 10:20:00,530.51
2014-04-06 10:30:00,1619.01
2014-04-06 10:40:00,597.14
2014-04-06 10:50:00,557.71
2014-04-06 11:00:00,828.78
2014-04-06 11:10:00,2066.55
2014-04-06 11:20:00,1977.35
2014-04-06 11:30:00,1729.12
2014-04-06 11:40:00,928.15
2014-04-06 11:50:00,512.612244898
2014-04-06 12:00:00,471.93814433
2014-04-06 12:10:00,475.78
2014-04-06 12:20:00,617.42
2014-04-06 12:30:00,684.59
2014-04-06 12:40:00,1197.9
2014-04-06 12:50:00,2400.2
2014-04-06 13:00:00,1114.95
2014-04-06 13:10:00,889.4
2014-04-06 13:20:00,1378.2
2014-04-06 13:30:00,2751.03
2014-04-06 13:40:00,3111.36363636
2014-04-06 13:50:00,877.16
2014-04-06 14:00:00,646.82
2014-04-06 14:10:00,678.73
2014-04-06 14:20:00,545.77
2014-04-06 14:30:00,534.06
2014-04-06 14:40:00,452.58
2014-04-06 14:50:00,384.78
2014-04-06 15:00:00,488.38
2014-04-06 15:10:00,452.77
2014-04-06 15:20:00,340.53
2014-04-06 15:30:00,333.67
2014-04-06 15:40:00,383.96
2014-04-06 15:50:00,380.94
2014-04-06 16:00:00,313.26
2014-04-06 16:10:00,271.6
2014-04-06 16:20:00,359.41
2014-04-06 16:30:00,385.97
2014-04-06 16:40:00,374.45
2014-04-06 16:50:00,306.87
2014-04-06 17:00:00,395.91
2014-04-06 17:10:00,460.28
2014-04-06 17:20:00,441.65
2014-04-06 17:30:00,1256.92
2014-04-06 17:40:00,3479.80808081
2014-04-06 17:50:00,2490.41836735
2014-04-06 18:00:00,599.64
2014-04-06 18:10:00,630.38
2014-04-06 18:20:00,694.848484848
2014-04-06 18:30:00,612.02
2014-04-06 18:40:00,660.9
2014-04-06 18:50:00,820.72
2014-04-06 19:00:00,1209.08
2014-04-06 19:10:00,1102.67
2014-04-06 19:20:00,789.88
2014-04-06 19:30:00,745.84375
2014-04-06 19:40:00,756.48
2014-04-06 19:50:00,732.46
2014-04-06 20:00:00,678.33
2014-04-06 20:10:00,372.1
2014-04-06 20:20:00,335.12
2014-04-06 20:30:00,440.03
2014-04-06 20:40:00,397.09
2014-04-06 20:50:00,255.29
2014-04-06 21:00:00,207.99
2014-04-06 21:10:00,190.691489362
2014-04-06 21:20:00,247.72
2014-04-06 21:30:00,263.666666667
2014-04-06 21:40:00,209.76
2014-04-06 21:50:00,174.14
2014-04-06 22:00:00,301.38
2014-04-06 22:10:00,362.099009901
2014-04-06 22:20:00,310.27
2014-04-06 22:30:00,176.898989899
2014-04-06 22:40:00,160.87
2014-04-06 22:50:00,214.94
2014-04-06 23:00:00,245.23
2014-04-06 23:10:00,216.48
2014-04-06 23:20:00,159.54
2014-04-06 23:30:00,194.16
2014-04-06 23:40:00,334.18
2014-04-06 23:50:00,329.22
2014-04-07 00:00:00,232.16
2014-04-07 00:10:00,193.227722772
2014-04-07 00:20:00,187.091836735
2014-04-07 00:30:00,213.3
2014-04-07 00:40:00,197.01
2014-04-07 00:50:00,221.686868687
2014-04-07 01:00:00,186.49
2014-04-07 01:10:00,186.22
2014-04-07 01:20:00,246.76
2014-04-07 01:30:00,327.2
2014-04-07 01:40:00,311.35
2014-04-07 01:50:00,195.57
2014-04-07 02:00:00,163.91
2014-04-07 02:10:00,221.76
2014-04-07 02:20:00,251.33
2014-04-07 02:30:00,195.24
2014-04-07 02:40:00,158.63
2014-04-07 02:50:00,292.7
2014-04-07 03:00:00,553.49
2014-04-07 03:10:00,642.67
2014-04-07 03:20:00,639.85
2014-04-07 03:30:00,648.376344086
2014-04-07 03:40:00,609.653061224
2014-04-07 03:50:00,646.92
2014-04-07 04:00:00,574.34
2014-04-07 04:10:00,518.51
2014-04-07 04:20:00,561.47
2014-04-07 04:30:00,606.82
2014-04-07 04:40:00,588.111111111
2014-04-07 04:50:00,553.95
2014-04-07 05:00:00,514.11
2014-04-07 05:10:00,495.25
2014-04-07 05:20:00,650.191919192
2014-04-07 05:30:00,420.64
2014-04-07 05:40:00,579.5
2014-04-07 05:50:00,495.71
2014-04-07 06:00:00,629.91
2014-04-07 06:10:00,565.69
2014-04-07 06:20:00,3769.56
2014-04-07 06:30:00,1675.94
2014-04-07 06:40:00,725.18556701
2014-04-07 06:50:00,670.23
2014-04-07 07:00:00,869.05
2014-04-07 07:10:00,898.4
2014-04-07 07:20:00,932.69
2014-04-07 07:30:00,567.944444444
2014-04-07 07:40:00,513.92
2014-04-07 07:50:00,275.48
2014-04-07 08:00:00,264.202020202
2014-04-07 08:10:00,206.6
2014-04-07 08:20:00,181.59375
2014-04-07 08:30:00,382.306122449
2014-04-07 08:40:00,722.510638298
2014-04-07 08:50:00,2480.33
2014-04-07 09:00:00,1149.25274725
2014-04-07 09:10:00,606.31
2014-04-07 09:20:00,473.701030928
2014-04-07 09:30:00,469.272727273
2014-04-07 09:40:00,405.273684211
2014-04-07 09:50:00,448.575757576
2014-04-07 10:00:00,395.670103093
2014-04-07 10:10:00,392.424242424
2014-04-07 10:20:00,1053.27835052
2014-04-07 10:30:00,1040.34343434
2014-04-07 10:40:00,1112.05
2014-04-07 10:50:00,1526.4
2014-04-07 11:00:00,1025.79
2014-04-07 11:10:00,739.03
2014-04-07 11:20:00,2484.61
2014-04-07 11:30:00,1847.78
2014-04-07 11:40:00,658.41
2014-04-07 11:50:00,569.49
2014-04-07 12:00:00,567.52
2014-04-07 12:10:00,601.0
2014-04-07 12:20:00,591.37755102
2014-04-07 12:30:00,618.010416667
2014-04-07 12:40:00,619.64
2014-04-07 12:50:00,877.343434343
2014-04-07 13:00:00,347.656565657
2014-04-07 13:10:00,311.23
2014-04-07 13:20:00,214.626262626
2014-04-07 13:30:00,215.888888889
2014-04-07 13:40:00,305.1
2014-04-07 13:50:00,325.693069307
2014-04-07 14:00:00,288.22
2014-04-07 14:10:00,212.31
2014-04-07 14:20:00,243.113402062
2014-04-07 14:30:00,446.53
2014-04-07 14:40:00,1455.23157895
2014-04-07 14:50:00,462.775510204
2014-04-07 15:00:00,293.343434343
2014-04-07 15:10:00,1096.0
2014-04-07 15:20:00,1793.35
2014-04-07 15:30:00,2470.18085106
2014-04-07 15:40:00,2805.28282828
2014-04-07 15:50:00,1548.41237113
2014-04-07 16:00:00,1663.48421053
2014-04-07 16:10:00,1761.20408163
2014-04-07 16:20:00,3336.46464646
2014-04-07 16:30:00,2575.34343434
2014-04-07 16:40:00,1241.42857143
2014-04-07 16:50:00,675.55
2014-04-07 17:00:00,659.653061224
2014-04-07 17:10:00,696.680412371
2014-04-07 17:20:00,757.618556701
2014-04-07 17:30:00,729.919191919
2014-04-07 17:40:00,733.21875
2014-04-07 17:50:00,694.785714286
2014-04-07 18:00:00,730.577319588
2014-04-07 18:10:00,793.265306122
2014-04-07 18:20:00,919.404040404
2014-04-07 18:30:00,899.268041237
2014-04-07 18:40:00,863.626262626
2014-04-07 18:50:00,900.95959596
2014-04-07 19:00:00,858.91
2014-04-07 19:10:00,520.89
2014-04-07 19:20:00,604.47
2014-04-07 19:30:00,606.21
2014-04-07 19:40:00,513.77
2014-04-07 19:50:00,485.24
2014-04-07 20:00:00,432.93
2014-04-07 20:10:00,388.38
2014-04-07 20:20:00,500.55
2014-04-07 20:30:00,597.48
2014-04-07 20:40:00,562.36
2014-04-07 20:50:00,523.303030303
2014-04-07 21:00:00,440.910891089
2014-04-07 21:10:00,424.84
2014-04-07 21:20:00,329.4
2014-04-07 21:30:00,278.8
2014-04-07 21:40:00,262.49
2014-04-07 21:50:00,261.48
2014-04-07 22:00:00,251.36
2014-04-07 22:10:00,273.33
2014-04-07 22:20:00,315.262626263
2014-04-07 22:30:00,256.18
2014-04-07 22:40:00,236.868686869
2014-04-07 22:50:00,313.080808081
2014-04-07 23:00:00,430.85
2014-04-07 23:10:00,435.21
2014-04-07 23:20:00,260.414141414
2014-04-07 23:30:00,190.84
2014-04-07 23:40:00,214.36
2014-04-07 23:50:00,311.27
2014-04-08 00:00:00,302.43
2014-04-08 00:10:00,196.03
2014-04-08 00:20:00,170.645833333
2014-04-08 00:30:00,190.224489796
2014-04-08 00:40:00,244.51
2014-04-08 00:50:00,190.39
2014-04-08 01:00:00,163.161616162
2014-04-08 01:10:00,185.4
2014-04-08 01:20:00,298.28
2014-04-08 01:30:00,288.49
2014-04-08 01:40:00,280.96
2014-04-08 01:50:00,185.07
2014-04-08 02:00:00,181.3
2014-04-08 02:10:00,165.8
2014-04-08 02:20:00,223.97
2014-04-08 02:30:00,227.79
2014-04-08 02:40:00,376.29
2014-04-08 02:50:00,407.55
2014-04-08 03:00:00,466.46
2014-04-08 03:10:00,540.48
2014-04-08 03:20:00,490.59
2014-04-08 03:30:00,409.18
2014-04-08 03:40:00,447.87
2014-04-08 03:50:00,579.08
2014-04-08 04:00:00,609.29
2014-04-08 04:10:00,522.9
2014-04-08 04:20:00,475.99
2014-04-08 04:30:00,468.51
2014-04-08 04:40:00,489.35
2014-04-08 04:50:00,478.45
2014-04-08 05:00:00,474.75
2014-04-08 05:10:00,1295.17
2014-04-08 05:20:00,566.8
2014-04-08 05:30:00,634.777777778
2014-04-08 05:40:00,584.01980198
2014-04-08 05:50:00,555.62
2014-04-08 06:00:00,486.29
2014-04-08 06:10:00,614.02
2014-04-08 06:20:00,888.16
2014-04-08 06:30:00,2592.34
2014-04-08 06:40:00,678.48
2014-04-08 06:50:00,652.32
2014-04-08 07:00:00,622.744680851
2014-04-08 07:10:00,622.95
2014-04-08 07:20:00,510.91
2014-04-08 07:30:00,537.05
2014-04-08 07:40:00,587.363636364
2014-04-08 07:50:00,339.21
2014-04-08 08:00:00,1534.46464646
2014-04-08 08:10:00,1496.47474747
2014-04-08 08:20:00,1465.44444444
2014-04-08 08:30:00,2984.07
2014-04-08 08:40:00,2832.21212121
2014-04-08 08:50:00,732.104166667
2014-04-08 09:00:00,752.453608247
2014-04-08 09:10:00,713.535353535
2014-04-08 09:20:00,731.397959184
2014-04-08 09:30:00,419.75
2014-04-08 09:40:00,376.96
2014-04-08 09:50:00,372.959183673
2014-04-08 10:00:00,458.56
2014-04-08 10:10:00,271.705263158
2014-04-08 10:20:00,256.24742268
2014-04-08 10:30:00,300.707070707
2014-04-08 10:40:00,294.092783505
2014-04-08 10:50:00,278.177083333
2014-04-08 11:00:00,809.010526316
2014-04-08 11:10:00,1167.23958333
2014-04-08 11:20:00,1013.82291667
2014-04-08 11:30:00,229.313131313
2014-04-08 11:40:00,327.947368421
2014-04-08 11:50:00,320.795918367
2014-04-08 12:00:00,223.515789474
2014-04-08 12:10:00,185.412371134
2014-04-08 12:20:00,797.551020408
2014-04-08 12:30:00,868.734693878
2014-04-08 12:40:00,1913.17894737
2014-04-08 12:50:00,1212.92
2014-04-08 13:00:00,1185.8
2014-04-08 13:10:00,490.252525253
2014-04-08 13:20:00,299.277227723
2014-04-08 13:30:00,396.04040404
2014-04-08 13:40:00,1224.93814433
2014-04-08 13:50:00,2464.65656566
2014-04-08 14:00:00,1698.92857143
2014-04-08 14:10:00,727.53125
2014-04-08 14:20:00,636.43
2014-04-08 14:30:00,645.642105263
2014-04-08 14:40:00,599.231578947
2014-04-08 14:50:00,483.75257732
2014-04-08 15:00:00,403.568421053
2014-04-08 15:10:00,377.224489796
2014-04-08 15:20:00,690.808080808
2014-04-08 15:30:00,288.474226804
2014-04-08 15:40:00,357.105263158
2014-04-08 15:50:00,326.747474747
2014-04-08 16:00:00,257.824742268
2014-04-08 16:10:00,268.571428571
2014-04-08 16:20:00,1928.73737374
2014-04-08 16:30:00,2170.3877551
2014-04-08 16:40:00,1512.48484848
2014-04-08 16:50:00,1250.24
2014-04-08 17:00:00,1338.39583333
2014-04-08 17:10:00,931.545454545
2014-04-08 17:20:00,541.173469388
2014-04-08 17:30:00,391.762886598
2014-04-08 17:40:00,475.787878788
2014-04-08 17:50:00,528.367346939
2014-04-08 18:00:00,370.64
2014-04-08 18:10:00,331.444444444
2014-04-08 18:20:00,1614.38
2014-04-08 18:30:00,2328.62
2014-04-08 18:40:00,1798.61
2014-04-08 18:50:00,2509.44444444
2014-04-08 19:00:00,1018.51
2014-04-08 19:10:00,2384.85
2014-04-08 19:20:00,1524.2
2014-04-08 19:30:00,917.36
2014-04-08 19:40:00,832.48
2014-04-08 19:50:00,775.41
2014-04-08 20:00:00,590.02
2014-04-08 20:10:00,807.647727273
2014-04-08 20:20:00,1096.71428571
2014-04-08 20:30:00,423.370786517
2014-04-08 20:40:00,374.684210526
2014-04-08 20:50:00,410.172413793
2014-04-08 21:00:00,562.031578947
2014-04-08 21:10:00,494.966666667
2014-04-08 21:20:00,345.511363636
2014-04-08 21:30:00,315.619047619
2014-04-08 21:40:00,396.023529412
2014-04-08 21:50:00,431.033707865
2014-04-08 22:00:00,391.430107527
2014-04-08 22:10:00,342.831460674
2014-04-08 22:20:00,428.311111111
2014-04-08 22:30:00,341.336842105
2014-04-08 22:40:00,270.693181818
2014-04-08 22:50:00,209.292134831
2014-04-08 23:00:00,249.142857143
2014-04-08 23:10:00,322.432989691
2014-04-08 23:20:00,273.388888889
2014-04-08 23:30:00,224.776595745
2014-04-08 23:40:00,243.840909091
2014-04-08 23:50:00,262.516129032
2014-04-09 00:00:00,260.215909091
2014-04-09 00:10:00,273.454545455
2014-04-09 00:20:00,245.468085106
2014-04-09 00:30:00,354.577777778
2014-04-09 00:40:00,380.958333333
2014-04-09 00:50:00,430.802325581
2014-04-09 01:00:00,308.357894737
2014-04-09 01:10:00,177.929411765
2014-04-09 01:20:00,165.294736842
2014-04-09 01:30:00,239.284090909
2014-04-09 01:40:00,233.111111111
2014-04-09 01:50:00,167.8
2014-04-09 02:00:00,156.322222222
2014-04-09 02:10:00,227.222222222
2014-04-09 02:20:00,510.402173913
2014-04-09 02:30:00,465.907216495
2014-04-09 02:40:00,412.681818182
2014-04-09 02:50:00,478.926829268
2014-04-09 03:00:00,545.85106383
2014-04-09 03:10:00,598.020618557
2014-04-09 03:20:00,511.471264368
2014-04-09 03:30:00,564.384615385
2014-04-09 03:40:00,529.123595506
2014-04-09 03:50:00,496.88372093
2014-04-09 04:00:00,435.057471264
2014-04-09 04:10:00,476.202247191
2014-04-09 04:20:00,478.9375
2014-04-09 04:30:00,491.198019802
2014-04-09 04:40:00,490.474226804
2014-04-09 04:50:00,434.54
2014-04-09 05:00:00,437.12
2014-04-09 05:10:00,326.47
2014-04-09 05:20:00,500.48
2014-04-09 05:30:00,443.08
2014-04-09 05:40:00,539.71
2014-04-09 05:50:00,564.82
2014-04-09 06:00:00,786.77
2014-04-09 06:10:00,796.949367089
2014-04-09 06:20:00,641.703296703
2014-04-09 06:30:00,2389.53012048
2014-04-09 06:40:00,1127.40625
2014-04-09 06:50:00,790.872093023
2014-04-09 07:00:00,530.965909091
2014-04-09 07:10:00,463.356521739
2014-04-09 07:20:00,317.52
2014-04-09 07:30:00,425.52
2014-04-09 07:40:00,564.37
2014-04-09 07:50:00,675.29
2014-04-09 08:00:00,2414.27
2014-04-09 08:10:00,1556.92
2014-04-09 08:20:00,656.4
2014-04-09 08:30:00,603.255102041
2014-04-09 08:40:00,629.797979798
2014-04-09 08:50:00,471.35
2014-04-09 09:00:00,380.797979798
2014-04-09 09:10:00,398.93877551
2014-04-09 09:20:00,410.34
2014-04-09 09:30:00,717.53125
2014-04-09 09:40:00,702.259259259
2014-04-09 09:50:00,551.579545455
2014-04-09 10:00:00,901.692307692
2014-04-09 10:10:00,1181.14
2014-04-09 10:20:00,1169.55208333
2014-04-09 10:30:00,1221.43434343
2014-04-09 10:40:00,1568.06185567
2014-04-09 10:50:00,1364.52525253
2014-04-09 11:00:00,1590.61
2014-04-09 11:10:00,619.202020202
2014-04-09 11:20:00,576.151515152
2014-04-09 11:30:00,477.888888889
2014-04-09 11:40:00,263.37755102
2014-04-09 11:50:00,210.05952381
2014-04-09 12:00:00,285.266666667
2014-04-09 12:10:00,361.887755102
2014-04-09 12:20:00,605.97979798
2014-04-09 12:30:00,1593.44329897
2014-04-09 12:40:00,2192.11
2014-04-09 12:50:00,488.4
2014-04-09 13:00:00,437.848484848
2014-04-09 13:10:00,406.76
2014-04-09 13:20:00,456.795918367
2014-04-09 13:30:00,480.56
2014-04-09 13:40:00,573.463917526
2014-04-09 13:50:00,505.74
2014-04-09 14:00:00,747.62
2014-04-09 14:10:00,486.316326531
2014-04-09 14:20:00,298.0
2014-04-09 14:30:00,743.391752577
2014-04-09 14:40:00,351.852631579
2014-04-09 14:50:00,423.857142857
2014-04-09 15:00:00,410.530612245
2014-04-09 15:10:00,440.546391753
2014-04-09 15:20:00,367.010526316
2014-04-09 15:30:00,358.989690722
2014-04-09 15:40:00,456.87
2014-04-09 15:50:00,460.606060606
2014-04-09 16:00:00,1244.96842105
2014-04-09 16:10:00,2630.39393939
2014-04-09 16:20:00,3052.08080808
2014-04-09 16:30:00,1611.42857143
2014-04-09 16:40:00,1632.97
2014-04-09 16:50:00,1045.48
2014-04-09 17:00:00,2486.18
2014-04-09 17:10:00,2210.6626506
2014-04-09 17:20:00,2451.2371134
2014-04-09 17:30:00,2214.88888889
2014-04-09 17:40:00,755.387096774
2014-04-09 17:50:00,817.71
2014-04-09 18:00:00,877.57
2014-04-09 18:10:00,855.41
2014-04-09 18:20:00,878.64
2014-04-09 18:30:00,960.111111111
2014-04-09 18:40:00,927.414141414
2014-04-09 18:50:00,874.77
2014-04-09 19:00:00,837.15
2014-04-09 19:10:00,1982.51
2014-04-09 19:20:00,1981.19
2014-04-09 19:30:00,2049.57
2014-04-09 19:40:00,2493.03
2014-04-09 19:50:00,942.87
2014-04-09 20:00:00,894.5
2014-04-09 20:10:00,1030.30526316
2014-04-09 20:20:00,1834.12871287
2014-04-09 20:30:00,2127.58
2014-04-09 20:40:00,755.89
2014-04-09 20:50:00,742.74
2014-04-09 21:00:00,900.36
2014-04-09 21:10:00,560.72
2014-04-09 21:20:00,463.363636364
2014-04-09 21:30:00,294.3
2014-04-09 21:40:00,266.891089109
2014-04-09 21:50:00,271.45
2014-04-09 22:00:00,283.25
2014-04-09 22:10:00,294.19
2014-04-09 22:20:00,300.57
2014-04-09 22:30:00,275.67
2014-04-09 22:40:00,245.58
2014-04-09 22:50:00,219.32
2014-04-09 23:00:00,286.1
2014-04-09 23:10:00,322.73
2014-04-09 23:20:00,271.91
2014-04-09 23:30:00,338.89
2014-04-09 23:40:00,387.808080808
2014-04-09 23:50:00,453.138613861
2014-04-10 00:00:00,304.67
2014-04-10 00:10:00,190.81
2014-04-10 00:20:00,227.070707071
2014-04-10 00:30:00,287.810526316
2014-04-10 00:40:00,308.16
2014-04-10 00:50:00,199.75
2014-04-10 01:00:00,174.43
2014-04-10 01:10:00,187.51
2014-04-10 01:20:00,234.2
2014-04-10 01:30:00,193.51
2014-04-10 01:40:00,200.41
2014-04-10 01:50:00,186.86
2014-04-10 02:00:00,243.323232323
2014-04-10 02:10:00,302.683673469
2014-04-10 02:20:00,634.89
2014-04-10 02:30:00,524.36
2014-04-10 02:40:00,453.17
2014-04-10 02:50:00,414.07
2014-04-10 03:00:00,526.22
2014-04-10 03:10:00,547.94
2014-04-10 03:20:00,470.01
2014-04-10 03:30:00,419.9
2014-04-10 03:40:00,472.71
2014-04-10 03:50:00,548.49
2014-04-10 04:00:00,519.39
2014-04-10 04:10:00,418.585858586
2014-04-10 04:20:00,464.58
2014-04-10 04:30:00,494.474747475
2014-04-10 04:40:00,621.39
2014-04-10 04:50:00,577.42
2014-04-10 05:00:00,559.36
2014-04-10 05:10:00,490.93
2014-04-10 05:20:00,576.49
2014-04-10 05:30:00,462.89
2014-04-10 05:40:00,593.31
2014-04-10 05:50:00,421.11
2014-04-10 06:00:00,492.95
2014-04-10 06:10:00,421.01
2014-04-10 06:20:00,706.7
2014-04-10 06:30:00,588.64
2014-04-10 06:40:00,1309.21428571
2014-04-10 06:50:00,491.17
2014-04-10 07:00:00,264.03
2014-04-10 07:10:00,418.42
2014-04-10 07:20:00,392.51
2014-04-10 07:30:00,360.84
2014-04-10 07:40:00,198.87
2014-04-10 07:50:00,309.67
2014-04-10 08:00:00,260.757575758
2014-04-10 08:10:00,293.515151515
2014-04-10 08:20:00,506.01
2014-04-10 08:30:00,444.422680412
2014-04-10 08:40:00,431.969387755
2014-04-10 08:50:00,415.791666667
2014-04-10 09:00:00,342.723404255
2014-04-10 09:10:00,434.755102041
2014-04-10 09:20:00,545.114583333
2014-04-10 09:30:00,974.102040816
2014-04-10 09:40:00,1523.34736842
2014-04-10 09:50:00,3120.21052632
2014-04-10 10:00:00,1284.19587629
2014-04-10 10:10:00,748.616161616
2014-04-10 10:20:00,752.55
2014-04-10 10:30:00,718.939393939
2014-04-10 10:40:00,1926.78
2014-04-10 10:50:00,1190.97
2014-04-10 11:00:00,1229.87
2014-04-10 11:10:00,1503.61
2014-04-10 11:20:00,1347.91
2014-04-10 11:30:00,1469.09278351
2014-04-10 11:40:00,1093.74489796
2014-04-10 11:50:00,1069.61616162
2014-04-10 12:00:00,1109.13684211
2014-04-10 12:10:00,1281.54166667
2014-04-10 12:20:00,1082.31632653
2014-04-10 12:30:00,967.232323232
2014-04-10 12:40:00,3103.06060606
2014-04-10 12:50:00,2630.43157895
2014-04-10 13:00:00,1518.87628866
2014-04-10 13:10:00,462.073684211
2014-04-10 13:20:00,426.515463918
2014-04-10 13:30:00,783.276595745
2014-04-10 13:40:00,959.129032258
2014-04-10 13:50:00,477.565217391
2014-04-10 14:00:00,397.546391753
2014-04-10 14:10:00,378.37755102
2014-04-10 14:20:00,453.676767677
2014-04-10 14:30:00,553.193877551
2014-04-10 14:40:00,742.85
2014-04-10 14:50:00,1172.93
2014-04-10 15:00:00,2407.46
2014-04-10 15:10:00,1086.83673469
2014-04-10 15:20:00,704.35
2014-04-10 15:30:00,652.464646465
2014-04-10 15:40:00,1787.33333333
2014-04-10 15:50:00,2105.51546392
2014-04-10 16:00:00,715.239583333
2014-04-10 16:10:00,558.96969697
2014-04-10 16:20:00,651.686868687
2014-04-10 16:30:00,628.22
2014-04-10 16:40:00,622.939393939
2014-04-10 16:50:00,857.747368421
2014-04-10 17:00:00,2329.16666667
2014-04-10 17:10:00,1729.94791667
2014-04-10 17:20:00,1561.69387755
2014-04-10 17:30:00,1454.54255319
2014-04-10 17:40:00,1575.30208333
2014-04-10 17:50:00,999.432989691
2014-04-10 18:00:00,1014.28723404
2014-04-10 18:10:00,931.397849462
2014-04-10 18:20:00,767.372340426
2014-04-10 18:30:00,879.104166667
2014-04-10 18:40:00,1255.36082474
2014-04-10 18:50:00,395.623655914
2014-04-10 19:00:00,378.583333333
2014-04-10 19:10:00,446.810526316
2014-04-10 19:20:00,531.010416667
2014-04-10 19:30:00,569.908163265
2014-04-10 19:40:00,553.66
2014-04-10 19:50:00,896.727272727
2014-04-10 20:00:00,527.05
2014-04-10 20:10:00,518.83
2014-04-10 20:20:00,463.57
2014-04-10 20:30:00,388.77
2014-04-10 20:40:00,451.26
2014-04-10 20:50:00,511.191919192
2014-04-10 21:00:00,446.13
2014-04-10 21:10:00,417.83
2014-04-10 21:20:00,468.46
2014-04-10 21:30:00,553.62
2014-04-10 21:40:00,515.41
2014-04-10 21:50:00,382.22
2014-04-10 22:00:00,365.92
2014-04-10 22:10:00,331.58
2014-04-10 22:20:00,319.74
2014-04-10 22:30:00,332.27
2014-04-10 22:40:00,383.97
2014-04-10 22:50:00,360.78
2014-04-10 23:00:00,302.58
2014-04-10 23:10:00,265.0
2014-04-10 23:20:00,514.03
2014-04-10 23:30:00,549.96
2014-04-10 23:40:00,420.81
2014-04-10 23:50:00,254.48
2014-04-11 00:00:00,289.93
2014-04-11 00:10:00,370.32
2014-04-11 00:20:00,385.21
2014-04-11 00:30:00,272.93
2014-04-11 00:40:00,203.505050505
2014-04-11 00:50:00,221.93
2014-04-11 01:00:00,261.17
2014-04-11 01:10:00,344.03
2014-04-11 01:20:00,374.14
2014-04-11 01:30:00,325.53
2014-04-11 01:40:00,202.07
2014-04-11 01:50:00,222.94
2014-04-11 02:00:00,449.39
2014-04-11 02:10:00,578.56
2014-04-11 02:20:00,504.27
2014-04-11 02:30:00,469.65
2014-04-11 02:40:00,573.86
2014-04-11 02:50:00,617.69
2014-04-11 03:00:00,553.58
2014-04-11 03:10:00,572.52
2014-04-11 03:20:00,645.34
2014-04-11 03:30:00,687.61
2014-04-11 03:40:00,582.19
2014-04-11 03:50:00,513.73
2014-04-11 04:00:00,538.86
2014-04-11 04:10:00,540.79
2014-04-11 04:20:00,543.62
2014-04-11 04:30:00,555.34
2014-04-11 04:40:00,470.49
2014-04-11 04:50:00,511.2
2014-04-11 05:00:00,339.67
2014-04-11 05:10:00,641.78
2014-04-11 05:20:00,725.27
2014-04-11 05:30:00,773.97
2014-04-11 05:40:00,556.42
2014-04-11 05:50:00,558.49
2014-04-11 06:00:00,633.75
2014-04-11 06:10:00,694.87
2014-04-11 06:20:00,492.67
2014-04-11 06:30:00,1125.15
2014-04-11 06:40:00,2229.98989899
2014-04-11 06:50:00,1164.74
2014-04-11 07:00:00,626.11
2014-04-11 07:10:00,731.93
2014-04-11 07:20:00,759.13
2014-04-11 07:30:00,792.19
2014-04-11 07:40:00,687.97
2014-04-11 07:50:00,779.62
2014-04-11 08:00:00,3335.18
2014-04-11 08:10:00,3313.38
2014-04-11 08:20:00,987.78
2014-04-11 08:30:00,627.163265306
2014-04-11 08:40:00,1558.62
2014-04-11 08:50:00,2154.22
2014-04-11 09:00:00,508.887755102
2014-04-11 09:10:00,551.83
2014-04-11 09:20:00,641.897959184
2014-04-11 09:30:00,746.838383838
2014-04-11 09:40:00,500.32
2014-04-11 09:50:00,262.55
2014-04-11 10:00:00,288.484848485
2014-04-11 10:10:00,653.93877551
2014-04-11 10:20:00,691.639175258
2014-04-11 10:30:00,819.104166667
2014-04-11 10:40:00,305.65625
2014-04-11 10:50:00,275.091836735
2014-04-11 11:00:00,665.291666667
2014-04-11 11:10:00,291.505050505
2014-04-11 11:20:00,434.778947368
2014-04-11 11:30:00,431.159574468
2014-04-11 11:40:00,439.291666667
2014-04-11 11:50:00,400.62244898
2014-04-11 12:00:00,2509.23404255
2014-04-11 12:10:00,1951.59139785
2014-04-11 12:20:00,1020.27368421
2014-04-11 12:30:00,549.979166667
2014-04-11 12:40:00,572.791666667
2014-04-11 12:50:00,661.265306122
2014-04-11 13:00:00,479.244897959
2014-04-11 13:10:00,562.469387755
2014-04-11 13:20:00,562.113402062
2014-04-11 13:30:00,698.5
2014-04-11 13:40:00,258.597938144
2014-04-11 13:50:00,208.147368421
2014-04-11 14:00:00,213.106382979
2014-04-11 14:10:00,212.531914894
2014-04-11 14:20:00,237.183673469
2014-04-11 14:30:00,215.489795918
2014-04-11 14:40:00,261.484536082
2014-04-11 14:50:00,316.316831683
2014-04-11 15:00:00,293.595959596
2014-04-11 15:10:00,348.15
2014-04-11 15:20:00,502.86
2014-04-11 15:30:00,521.939393939
2014-04-11 15:40:00,390.435643564
2014-04-11 15:50:00,249.747474747
2014-04-11 16:00:00,289.617021277
2014-04-11 16:10:00,358.807228916
2014-04-11 16:20:00,357.356435644
2014-04-11 16:30:00,266.90625
2014-04-11 16:40:00,233.888888889
2014-04-11 16:50:00,327.048192771
2014-04-11 17:00:00,354.08974359
2014-04-11 17:10:00,332.306818182
2014-04-11 17:20:00,281.494845361
2014-04-11 17:30:00,418.564705882
2014-04-11 17:40:00,454.741935484
2014-04-11 17:50:00,417.895348837
2014-04-11 18:00:00,286.722222222
2014-04-11 18:10:00,290.222222222
